,ATE,CI2.5,CI97.5,pvalue,theta lower,theta upper,RV,rva,rmse ml_l,rmse ml_m
his_L_m,-0.04723979002528423,-0.11775484458160626,0.023275264531037808,0.18917329335792699,-0.12954360089461703,0.035064020844048575,0.058699235794294945,4.858843131150118e-06,0.8749612922856814,1.118547000650991
hxan_m,0.05699283340095292,0.005117981724571653,0.10886768507733419,0.031292409782048225,-0.029597453513449536,0.1435831203153554,0.0670144012679036,0.014700605384612589,0.8749612922856814,1.0625654237743094
ile_L_m,0.019163538010818236,-0.0283756740020601,0.06670275002369658,0.4294802668274541,-0.06635681129668836,0.10468388731832484,0.023343836506230335,3.804581013864833e-06,0.8749612922856814,1.0781445783162855
indole_m,0.07160863818173153,0.02295173731959029,0.12026553904387277,0.003920480088438955,-0.01470642577881387,0.15792370214227694,0.08370943989702774,0.024411426132275496,0.8749612922856814,1.0644534889970414
ins_m,-0.01606109420418168,-0.06216800034636208,0.030045811937998716,0.4947692700138464,-0.1004695682100853,0.06834737980172194,0.019857941816446366,4.477504536567566e-06,0.8749612922856814,1.0924314614002033
inulin_m,-0.022694715964425252,-0.09641895856653772,0.051029526637687214,0.5462821547110703,-0.107432336695565,0.06204290476671449,0.027836114600833427,4.5552962242826635e-06,0.8749612922856814,1.0879735174512302
k_m,-0.014032026080210086,-0.08016354589181127,0.05209949373139109,0.6775034664819208,-0.09825368597619791,0.07018963381577772,0.017409601739784498,3.880718046120702e-06,0.8749612922856814,1.094905975138847
kestopt_m,0.09153687352800412,0.051257488143595514,0.13181625891241272,8.424032460222564e-06,0.005018946248792233,0.178054800807216,0.10547968440693406,0.06351959009315693,0.8749612922856814,1.059442379294033
lac_D_m,0.06688786511766055,-0.007552200603232417,0.14132793083855352,0.0782182808042849,-0.016853534491480138,0.15062926472680124,0.08072515443133578,0.004588518945430379,0.8749612922856814,1.0974721067684943
lac_L_m,-0.07997897147446414,-0.13377513007637679,-0.026182812872551496,0.0035695959138799505,-0.16400716525886821,0.00404922230993994,0.09542160577056163,0.03187097593394229,0.8749612922856814,1.0921132359331098
lanost_m,-0.07348993696624898,-0.14450254286571979,-0.0024773310667781795,0.04252567317674588,-0.15680587185732212,0.009825997924824165,0.08875530232891138,0.013646804265185556,0.8749612922856814,1.1022253059781875
lcts_m,0.026994843881014894,-0.018146796321518676,0.07213648408354846,0.24117109174080664,-0.057865932895952904,0.11185562065798269,0.032974602211922714,4.808900114007318e-06,0.8749612922856814,1.086216932897226
leu_L_m,0.07017810581871663,0.014826844735736103,0.12552936690169714,0.012956013910218004,-0.014898100557834734,0.15525431219526797,0.08325252388532085,0.02081139962514148,0.8749612922856814,1.0800004228630358
levan1000_m,-0.07605698815670114,-0.1413078169696691,-0.010806159343733177,0.022339068742089737,-0.15975111970978678,0.00763714339638448,0.09131176933382514,0.0213434051890048,0.8749612922856814,1.0969558703702849
lichn_m,0.07037841096886004,0.020793101126382406,0.11996372081133766,0.005404915329855973,-0.015914145881946618,0.1566709678196667,0.08235364598636753,0.023533137756910107,0.8749612922856814,1.0648667451809282
lmn30_m,-0.04260738010515172,-0.11216440040887711,0.02694964019857367,0.22991325327246648,-0.12755914715212735,0.04234438694182391,0.051489029332284636,4.647657446699564e-06,0.8749612922856814,1.0841492864392588
lys_L_m,-0.05846924610651606,-0.14209285568624047,0.02515436347320836,0.1705627361774229,-0.1426786763567638,0.025740184143731665,0.07055973271858686,4.844362950440496e-06,0.8749612922856814,1.092312202667027
mal_L_m,-0.030817658434459275,-0.0787740049849379,0.01713868811601935,0.20784616116724108,-0.11529175564276242,0.05365643877384388,0.03772338184952858,3.884583120414243e-06,0.8749612922856814,1.0909959702290721
malt_m,-0.008579702953743584,-0.07779847601777382,0.06063907011028665,0.8080529966148238,-0.09277224457456988,0.07561283866708272,0.010685639583292357,4.238522095591134e-06,0.8749612922856814,1.095390351288126
malttr_m,-0.07045096695574876,-0.150637852766013,0.009735918854515455,0.08507055645175679,-0.15279308503183542,0.011891151120337909,0.08621179068648269,0.0030923118543753044,0.8749612922856814,1.1155434451652055
man_m,-0.07943077886124883,-0.1515847755664608,-0.0072767821560368595,0.03095678509336243,-0.16305076960905665,0.004189211886558991,0.09523977829743616,0.01780985126583604,0.8749612922856814,1.0974664623219468
melib_m,-0.07099569508451246,-0.14570834530181767,0.003716955132792743,0.06253887635662406,-0.15432380103927068,0.012332410870245766,0.08586659987635523,0.007916279035639786,0.8749612922856814,1.1023808764429557
meoh_m,-0.03831221422999124,-0.09731608901510916,0.02069166055512669,0.2031466067656431,-0.12307142500541926,0.04644699654543679,0.046525066038072806,3.7713492830345987e-06,0.8749612922856814,1.0868967231567304
met_L_m,0.06394333502158754,-0.016983000806666218,0.14486967084984131,0.12146569009283824,-0.020673228927664614,0.1485598989708397,0.0765467144612874,6.132347564107474e-06,0.8749612922856814,1.0865225283801838
metsox_S_L_m,-0.024486888821693375,-0.09819596637996567,0.04922218873657891,0.5149693281578382,-0.10896195418600364,0.059988176542616886,0.030092540195945656,5.306687648983106e-06,0.8749612922856814,1.0912805431563855
mg2_m,-0.08369264468659324,-0.17567643313891923,0.008291143765732756,0.07453769471052978,-0.16777646383868594,0.00039117446549945256,0.09956081117994318,0.005815417769908262,0.8749612922856814,1.090882228797597
mn2_m,-0.02252437231661788,-0.0960151056133777,0.050966360980141935,0.5480300743581087,-0.10683935863635377,0.061790614003118007,0.02776665898502381,5.402955380619673e-06,0.8749612922856814,1.0934292572757507
mnl_m,0.08287840263849071,0.014145649400566923,0.1516111558764145,0.018111173803272207,0.0006643427535374391,0.16509246252344398,0.10076674217926927,0.023143180792565724,0.8749612922856814,1.1155353378583044
